level,section_code,section_name,division_code,division_name,group_code,group_name,class_code,class_name,gb_source_row,status,notes
class,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3985,电子专用材料制造,12332,BASE_CATALOG,
class,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3989,其他电子元件制造,12479,BASE_CATALOG,
group,C,制造业,39,计算机、通信和其他电子设备制造业,399,其他电子设备制造,,,12510,BASE_CATALOG,
class,C,制造业,39,计算机、通信和其他电子设备制造业,399,其他电子设备制造,3990,其他电子设备制造,12510,BASE_CATALOG,same_row_group_and_class
division,C,制造业,40,仪器仪表制造业,,,,,12530,BASE_CATALOG,
group,C,制造业,40,仪器仪表制造业,401,通用仪器仪表制造,,,12531,BASE_CATALOG,
class,C,制造业,40,仪器仪表制造业,401,通用仪器仪表制造,4011,工业自动控制系统装置制造,12532,BASE_CATALOG,
class,C,制造业,40,仪器仪表制造业,401,通用仪器仪表制造,4012,电工仪器仪表制造,12574,BASE_CATALOG,
class,C,制造业,40,仪器仪表制造业,401,通用仪器仪表制造,4013,绘图、计算及测量仪器制造,12608,BASE_CATALOG,
class,C,制造业,40,仪器仪表制造业,401,通用仪器仪表制造,4014,实验分析仪器制造,12628,BASE_CATALOG,
class,C,制造业,40,仪器仪表制造业,401,通用仪器仪表制造,4015,试验机制造,12682,BASE_CATALOG,
class,C,制造业,40,仪器仪表制造业,401,通用仪器仪表制造,4016,供应用仪器仪表制造,12718,BASE_CATALOG,
class,C,制造业,40,仪器仪表制造业,401,通用仪器仪表制造,4019,其他通用仪器制造,12740,BASE_CATALOG,
group,C,制造业,40,仪器仪表制造业,402,专用仪器仪表制造,,,12745,BASE_CATALOG,
class,C,制造业,40,仪器仪表制造业,402,专用仪器仪表制造,4021,环境监测专用仪器仪表制造,12746,BASE_CATALOG,
class,C,制造业,40,仪器仪表制造业,402,专用仪器仪表制造,4022,运输设备及生产用计数仪表制造,12798,BASE_CATALOG,
class,C,制造业,40,仪器仪表制造业,402,专用仪器仪表制造,4023,导航、测绘、气象及海洋专用仪器制造,12813,BASE_CATALOG,
class,C,制造业,40,仪器仪表制造业,402,专用仪器仪表制造,4024,农林牧渔专用仪器仪表制造,12880,BASE_CATALOG,
class,C,制造业,40,仪器仪表制造业,402,专用仪器仪表制造,4025,地质勘探和地震专用仪器制造,12894,BASE_CATALOG,
class,C,制造业,40,仪器仪表制造业,402,专用仪器仪表制造,4026,教学专用仪器制造,12912,BASE_CATALOG,
class,C,制造业,40,仪器仪表制造业,402,专用仪器仪表制造,4027,核子及核辐射测量仪器制造,12918,BASE_CATALOG,
class,C,制造业,40,仪器仪表制造业,402,专用仪器仪表制造,4028,电子测量仪器制造,12929,BASE_CATALOG,
class,C,制造业,40,仪器仪表制造业,402,专用仪器仪表制造,4029,其他专用仪器制造,12980,BASE_CATALOG,
group,C,制造业,40,仪器仪表制造业,403,钟表与计时仪器制造,,,13000,BASE_CATALOG,
class,C,制造业,40,仪器仪表制造业,403,钟表与计时仪器制造,4030,钟表与计时仪器制造,13000,BASE_CATALOG,same_row_group_and_class
group,C,制造业,40,仪器仪表制造业,404,光学仪器制造,,,13033,BASE_CATALOG,
class,C,制造业,40,仪器仪表制造业,404,光学仪器制造,4040,光学仪器制造,13033,BASE_CATALOG,same_row_group_and_class
group,C,制造业,40,仪器仪表制造业,405,衡器制造,,,13069,BASE_CATALOG,
class,C,制造业,40,仪器仪表制造业,405,衡器制造,4050,衡器制造,13069,BASE_CATALOG,same_row_group_and_class
group,C,制造业,40,仪器仪表制造业,409,其他仪器仪表制造业,,,13093,BASE_CATALOG,
class,C,制造业,40,仪器仪表制造业,409,其他仪器仪表制造业,4090,其他仪器仪表制造业,13093,BASE_CATALOG,same_row_group_and_class
division,C,制造业,41,其他制造业,,,,,13098,BASE_CATALOG,
group,C,制造业,41,其他制造业,411,日用杂品制造,,,13099,BASE_CATALOG,
class,C,制造业,41,其他制造业,411,日用杂品制造,4111,鬃毛加工、制刷及清扫工具制造,13100,BASE_CATALOG,
class,C,制造业,41,其他制造业,411,日用杂品制造,4119,其他日用杂品制造,13116,BASE_CATALOG,
group,C,制造业,41,其他制造业,412,核辐射加工,,,13164,BASE_CATALOG,
class,C,制造业,41,其他制造业,412,核辐射加工,4120,核辐射加工,13164,BASE_CATALOG,same_row_group_and_class
group,C,制造业,41,其他制造业,419,其他未列明制造业,,,13170,BASE_CATALOG,
class,C,制造业,41,其他制造业,419,其他未列明制造业,4190,其他未列明制造业,13170,BASE_CATALOG,same_row_group_and_class
division,C,制造业,42,废弃资源综合利用业,,,,,13173,BASE_CATALOG,
group,C,制造业,42,废弃资源综合利用业,421,金属废料和碎屑加工处理,,,13175,BASE_CATALOG,
class,C,制造业,42,废弃资源综合利用业,421,金属废料和碎屑加工处理,4210,金属废料和碎屑加工处理,13175,BASE_CATALOG,same_row_group_and_class
group,C,制造业,42,废弃资源综合利用业,422,非金属废料和碎屑加工处理,,,13186,BASE_CATALOG,
class,C,制造业,42,废弃资源综合利用业,422,非金属废料和碎屑加工处理,4220,非金属废料和碎屑加工处理,13186,BASE_CATALOG,same_row_group_and_class
division,C,制造业,43,金属制品、机械和设备修理业,,,,,13214,BASE_CATALOG,
group,C,制造业,43,金属制品、机械和设备修理业,431,金属制品修理,,,13215,BASE_CATALOG,
class,C,制造业,43,金属制品、机械和设备修理业,431,金属制品修理,4310,金属制品修理,13215,BASE_CATALOG,same_row_group_and_class
group,C,制造业,43,金属制品、机械和设备修理业,432,通用设备修理,,,13222,BASE_CATALOG,
class,C,制造业,43,金属制品、机械和设备修理业,432,通用设备修理,4320,通用设备修理,13222,BASE_CATALOG,same_row_group_and_class
group,C,制造业,43,金属制品、机械和设备修理业,433,专用设备修理,,,13248,BASE_CATALOG,
class,C,制造业,43,金属制品、机械和设备修理业,433,专用设备修理,4330,专用设备修理,13248,BASE_CATALOG,same_row_group_and_class
group,C,制造业,43,金属制品、机械和设备修理业,434,铁路、船舶、航空航天等运输设备修理,,,13273,BASE_CATALOG,
class,C,制造业,43,金属制品、机械和设备修理业,434,铁路、船舶、航空航天等运输设备修理,4341,铁路运输设备修理,13274,BASE_CATALOG,
class,C,制造业,43,金属制品、机械和设备修理业,434,铁路、船舶、航空航天等运输设备修理,4342,船舶修理,13285,BASE_CATALOG,
class,C,制造业,43,金属制品、机械和设备修理业,434,铁路、船舶、航空航天等运输设备修理,4343,航空航天器修理,13292,BASE_CATALOG,
class,C,制造业,43,金属制品、机械和设备修理业,434,铁路、船舶、航空航天等运输设备修理,4349,其他运输设备修理,13298,BASE_CATALOG,
group,C,制造业,43,金属制品、机械和设备修理业,435,电气设备修理,,,13305,BASE_CATALOG,
class,C,制造业,43,金属制品、机械和设备修理业,435,电气设备修理,4350,电气设备修理,13305,BASE_CATALOG,same_row_group_and_class
group,C,制造业,43,金属制品、机械和设备修理业,436,仪器仪表修理,,,13317,BASE_CATALOG,
class,C,制造业,43,金属制品、机械和设备修理业,436,仪器仪表修理,4360,仪器仪表修理,13317,BASE_CATALOG,same_row_group_and_class
group,C,制造业,43,金属制品、机械和设备修理业,439,其他机械和设备修理业,,,13326,BASE_CATALOG,
class,C,制造业,43,金属制品、机械和设备修理业,439,其他机械和设备修理业,4390,其他机械和设备修理业,13326,BASE_CATALOG,same_row_group_and_class
division,D,电力、热力、燃气及水生产和供应业,44,电力、热力生产和供应业,,,,,13339,BASE_CATALOG,
group,D,电力、热力、燃气及水生产和供应业,44,电力、热力生产和供应业,441,电力生产,,,13340,BASE_CATALOG,
class,D,电力、热力、燃气及水生产和供应业,44,电力、热力生产和供应业,441,电力生产,4411,火力发电,13341,BASE_CATALOG,
class,D,电力、热力、燃气及水生产和供应业,44,电力、热力生产和供应业,441,电力生产,4412,热电联产,13354,BASE_CATALOG,
class,D,电力、热力、燃气及水生产和供应业,44,电力、热力生产和供应业,441,电力生产,4413,水力发电,13358,BASE_CATALOG,
class,D,电力、热力、燃气及水生产和供应业,44,电力、热力生产和供应业,441,电力生产,4414,核力发电,13363,BASE_CATALOG,
class,D,电力、热力、燃气及水生产和供应业,44,电力、热力生产和供应业,441,电力生产,4415,风力发电,13370,BASE_CATALOG,
class,D,电力、热力、燃气及水生产和供应业,44,电力、热力生产和供应业,441,电力生产,4416,太阳能发电,13382,BASE_CATALOG,
class,D,电力、热力、燃气及水生产和供应业,44,电力、热力生产和供应业,441,电力生产,4417,生物质能发电,13390,BASE_CATALOG,
class,D,电力、热力、燃气及水生产和供应业,44,电力、热力生产和供应业,441,电力生产,4419,其他电力生产,13398,BASE_CATALOG,
group,D,电力、热力、燃气及水生产和供应业,44,电力、热力生产和供应业,442,电力供应,,,13415,BASE_CATALOG,
class,D,电力、热力、燃气及水生产和供应业,44,电力、热力生产和供应业,442,电力供应,4420,电力供应,13415,BASE_CATALOG,same_row_group_and_class
group,D,电力、热力、燃气及水生产和供应业,44,电力、热力生产和供应业,443,热力生产和供应,,,13424,BASE_CATALOG,
class,D,电力、热力、燃气及水生产和供应业,44,电力、热力生产和供应业,443,热力生产和供应,4430,热力生产和供应,13424,BASE_CATALOG,same_row_group_and_class
division,D,电力、热力、燃气及水生产和供应业,45,燃气生产和供应业,,,,,13434,BASE_CATALOG,
group,D,电力、热力、燃气及水生产和供应业,45,燃气生产和供应业,451,燃气生产和供应业,,,13435,BASE_CATALOG,
class,D,电力、热力、燃气及水生产和供应业,45,燃气生产和供应业,451,燃气生产和供应业,4511,天然气生产和供应业,13437,BASE_CATALOG,
class,D,电力、热力、燃气及水生产和供应业,45,燃气生产和供应业,451,燃气生产和供应业,4512,液化石油气生产和供应业,13445,BASE_CATALOG,
class,D,电力、热力、燃气及水生产和供应业,45,燃气生产和供应业,451,燃气生产和供应业,4513,煤气生产和供应业,13450,BASE_CATALOG,
group,D,电力、热力、燃气及水生产和供应业,45,燃气生产和供应业,452,生物质燃气生产和供应业,,,13463,BASE_CATALOG,
class,D,电力、热力、燃气及水生产和供应业,45,燃气生产和供应业,452,生物质燃气生产和供应业,4520,生物质燃气生产和供应业,13463,BASE_CATALOG,same_row_group_and_class
division,D,电力、热力、燃气及水生产和供应业,46,水的生产和供应业,,,,,13473,BASE_CATALOG,
group,D,电力、热力、燃气及水生产和供应业,46,水的生产和供应业,461,自来水生产和供应,,,13474,BASE_CATALOG,
class,D,电力、热力、燃气及水生产和供应业,46,水的生产和供应业,461,自来水生产和供应,4610,自来水生产和供应,13474,BASE_CATALOG,same_row_group_and_class
group,D,电力、热力、燃气及水生产和供应业,46,水的生产和供应业,462,污水处理及其再生利用,,,13483,BASE_CATALOG,
class,D,电力、热力、燃气及水生产和供应业,46,水的生产和供应业,462,污水处理及其再生利用,4620,污水处理及其再生利用,13483,BASE_CATALOG,same_row_group_and_class
group,D,电力、热力、燃气及水生产和供应业,46,水的生产和供应业,463,海水淡化处理,,,13490,BASE_CATALOG,
class,D,电力、热力、燃气及水生产和供应业,46,水的生产和供应业,463,海水淡化处理,4630,海水淡化处理,13490,BASE_CATALOG,same_row_group_and_class
group,D,电力、热力、燃气及水生产和供应业,46,水的生产和供应业,469,其他水的处理、利用与分配,,,13495,BASE_CATALOG,
class,D,电力、热力、燃气及水生产和供应业,46,水的生产和供应业,469,其他水的处理、利用与分配,4690,其他水的处理、利用与分配,13495,BASE_CATALOG,same_row_group_and_class
division,E,建筑业,47,房屋建筑业,,,,,13505,BASE_CATALOG,
group,E,建筑业,47,房屋建筑业,471,住宅房屋建筑,,,13507,BASE_CATALOG,
class,E,建筑业,47,房屋建筑业,471,住宅房屋建筑,4710,住宅房屋建筑,13507,BASE_CATALOG,same_row_group_and_class
group,E,建筑业,47,房屋建筑业,472,体育场馆建筑,,,13513,BASE_CATALOG,
class,E,建筑业,47,房屋建筑业,472,体育场馆建筑,4720,体育场馆建筑,13513,BASE_CATALOG,same_row_group_and_class
group,E,建筑业,47,房屋建筑业,479,其他房屋建筑业,,,13519,BASE_CATALOG,
class,E,建筑业,47,房屋建筑业,479,其他房屋建筑业,4790,其他房屋建筑业,13519,BASE_CATALOG,same_row_group_and_class
division,E,建筑业,48,土木工程建筑业,,,,,13529,BASE_CATALOG,
group,E,建筑业,48,土木工程建筑业,481,铁路、道路、隧道和桥梁工程建筑,,,13531,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,481,铁路、道路、隧道和桥梁工程建筑,4811,铁路工程建筑,13532,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,481,铁路、道路、隧道和桥梁工程建筑,4812,公路工程建筑,13543,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,481,铁路、道路、隧道和桥梁工程建筑,4813,市政道路工程建筑,13551,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,481,铁路、道路、隧道和桥梁工程建筑,4814,城市轨道交通工程建筑,13573,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,481,铁路、道路、隧道和桥梁工程建筑,4819,其他道路、隧道和桥梁工程建筑,13580,BASE_CATALOG,
group,E,建筑业,48,土木工程建筑业,482,水利和水运工程建筑,,,13591,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,482,水利和水运工程建筑,4821,水源及供水设施工程建筑,13593,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,482,水利和水运工程建筑,4822,河湖治理及防洪设施工程建筑,13602,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,482,水利和水运工程建筑,4823,港口及航运设施工程建筑,13611,BASE_CATALOG,
group,E,建筑业,48,土木工程建筑业,483,海洋工程建筑,,,13618,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,483,海洋工程建筑,4831,海洋油气资源开发利用工程建筑,13620,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,483,海洋工程建筑,4832,海洋能源开发利用工程建筑,13627,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,483,海洋工程建筑,4833,海底隧道工程建筑,13635,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,483,海洋工程建筑,4834,海底设施铺设工程建筑,13638,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,483,海洋工程建筑,4839,其他海洋工程建筑,13643,BASE_CATALOG,
group,E,建筑业,48,土木工程建筑业,484,工矿工程建筑,,,13664,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,484,工矿工程建筑,4840,工矿工程建筑,13664,BASE_CATALOG,same_row_group_and_class
group,E,建筑业,48,土木工程建筑业,485,架线和管道工程建筑,,,13682,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,485,架线和管道工程建筑,4851,架线及设备工程建筑,13684,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,485,架线和管道工程建筑,4852,管道工程建筑,13699,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,485,架线和管道工程建筑,4853,地下综合管廊工程建筑,13708,BASE_CATALOG,
group,E,建筑业,48,土木工程建筑业,486,节能环保工程施工,,,13714,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,486,节能环保工程施工,4861,节能工程施工,13715,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,486,节能环保工程施工,4862,环保工程施工,13726,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,486,节能环保工程施工,4863,生态保护工程施工,13743,BASE_CATALOG,
group,E,建筑业,48,土木工程建筑业,487,电力工程施工,,,13754,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,487,电力工程施工,4871,火力发电工程施工,13755,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,487,电力工程施工,4872,水力发电工程施工,13759,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,487,电力工程施工,4873,核电工程施工,13763,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,487,电力工程施工,4874,风能发电工程施工,13768,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,487,电力工程施工,4875,太阳能发电工程施工,13776,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,487,电力工程施工,4879,其他电力工程施工,13782,BASE_CATALOG,
group,E,建筑业,48,土木工程建筑业,489,其他土木工程建筑,,,13786,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,489,其他土木工程建筑,4891,园林绿化工程施工,13787,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,489,其他土木工程建筑,4892,体育场地设施工程施工,13796,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,489,其他土木工程建筑,4893,游乐设施工程施工,13808,BASE_CATALOG,
class,E,建筑业,48,土木工程建筑业,489,其他土木工程建筑,4899,其他土木工程建筑施工,13814,BASE_CATALOG,
division,E,建筑业,49,建筑安装业,,,,,13824,BASE_CATALOG,
group,E,建筑业,49,建筑安装业,491,电气安装,,,13826,BASE_CATALOG,
class,E,建筑业,49,建筑安装业,491,电气安装,4910,电气安装,13826,BASE_CATALOG,same_row_group_and_class
group,E,建筑业,49,建筑安装业,492,管道和设备安装,,,13840,BASE_CATALOG,
class,E,建筑业,49,建筑安装业,492,管道和设备安装,4920,管道和设备安装,13840,BASE_CATALOG,same_row_group_and_class
group,E,建筑业,49,建筑安装业,499,其他建筑安装业,,,13852,BASE_CATALOG,
class,E,建筑业,49,建筑安装业,499,其他建筑安装业,4991,体育场地设施安装,13853,BASE_CATALOG,
class,E,建筑业,49,建筑安装业,499,其他建筑安装业,4999,其他建筑安装,13867,BASE_CATALOG,
division,E,建筑业,50,建筑装饰、装修和其他建筑业,,,,,13874,BASE_CATALOG,
group,E,建筑业,50,建筑装饰、装修和其他建筑业,501,建筑装饰和装修业,,,13875,BASE_CATALOG,
class,E,建筑业,50,建筑装饰、装修和其他建筑业,501,建筑装饰和装修业,5011,公共建筑装饰和装修,13877,BASE_CATALOG,
class,E,建筑业,50,建筑装饰、装修和其他建筑业,501,建筑装饰和装修业,5012,住宅装饰和装修,13893,BASE_CATALOG,
class,E,建筑业,50,建筑装饰、装修和其他建筑业,501,建筑装饰和装修业,5013,建筑幕墙装饰和装修,13906,BASE_CATALOG,
group,E,建筑业,50,建筑装饰、装修和其他建筑业,502,建筑物拆除和场地准备活动,,,13913,BASE_CATALOG,
class,E,建筑业,50,建筑装饰、装修和其他建筑业,502,建筑物拆除和场地准备活动,5021,建筑物拆除活动,13915,BASE_CATALOG,
class,E,建筑业,50,建筑装饰、装修和其他建筑业,502,建筑物拆除和场地准备活动,5022,场地准备活动,13923,BASE_CATALOG,
group,E,建筑业,50,建筑装饰、装修和其他建筑业,503,提供施工设备服务,,,13933,BASE_CATALOG,
class,E,建筑业,50,建筑装饰、装修和其他建筑业,503,提供施工设备服务,5030,提供施工设备服务,13933,BASE_CATALOG,same_row_group_and_class
group,E,建筑业,50,建筑装饰、装修和其他建筑业,509,其他未列明建筑业,,,13941,BASE_CATALOG,
class,E,建筑业,50,建筑装饰、装修和其他建筑业,509,其他未列明建筑业,5090,其他未列明建筑业,13941,BASE_CATALOG,same_row_group_and_class
division,F,批发和零售业,51,批发业,,,,,13949,BASE_CATALOG,
group,F,批发和零售业,51,批发业,511,农、林、牧、渔产品批发,,,13951,BASE_CATALOG,
class,F,批发和零售业,51,批发业,511,农、林、牧、渔产品批发,5111,谷物、豆及薯类批发,13953,BASE_CATALOG,
class,F,批发和零售业,51,批发业,511,农、林、牧、渔产品批发,5112,种子批发,13960,BASE_CATALOG,
class,F,批发和零售业,51,批发业,511,农、林、牧、渔产品批发,5113,畜牧渔业饲料批发,13971,BASE_CATALOG,
class,F,批发和零售业,51,批发业,511,农、林、牧、渔产品批发,5114,棉、麻批发,13981,BASE_CATALOG,
class,F,批发和零售业,51,批发业,511,农、林、牧、渔产品批发,5115,林业产品批发,13987,BASE_CATALOG,
class,F,批发和零售业,51,批发业,511,农、林、牧、渔产品批发,5116,牲畜批发,13994,BASE_CATALOG,
class,F,批发和零售业,51,批发业,511,农、林、牧、渔产品批发,5117,渔业产品批发,14004,BASE_CATALOG,
class,F,批发和零售业,51,批发业,511,农、林、牧、渔产品批发,5119,其他农牧产品批发,14012,BASE_CATALOG,
group,F,批发和零售业,51,批发业,512,食品、饮料及烟草制品批发,,,14030,BASE_CATALOG,
class,F,批发和零售业,51,批发业,512,食品、饮料及烟草制品批发,5121,米、面制品及食用油批发,14032,BASE_CATALOG,
class,F,批发和零售业,51,批发业,512,食品、饮料及烟草制品批发,5122,糕点、糖果及糖批发,14045,BASE_CATALOG,
class,F,批发和零售业,51,批发业,512,食品、饮料及烟草制品批发,5123,果品、蔬菜批发,14051,BASE_CATALOG,
class,F,批发和零售业,51,批发业,512,食品、饮料及烟草制品批发,5124,肉、禽、蛋、奶及水产品批发,14058,BASE_CATALOG,
class,F,批发和零售业,51,批发业,512,食品、饮料及烟草制品批发,5125,盐及调味品批发,14069,BASE_CATALOG,
class,F,批发和零售业,51,批发业,512,食品、饮料及烟草制品批发,5126,营养和保健品批发,14079,BASE_CATALOG,
class,F,批发和零售业,51,批发业,512,食品、饮料及烟草制品批发,5127,酒、饮料及茶叶批发,14085,BASE_CATALOG,
class,F,批发和零售业,51,批发业,512,食品、饮料及烟草制品批发,5128,烟草制品批发,14119,BASE_CATALOG,
class,F,批发和零售业,51,批发业,512,食品、饮料及烟草制品批发,5129,其他食品批发,14129,BASE_CATALOG,
group,F,批发和零售业,51,批发业,513,纺织、服装及家庭用品批发,,,14133,BASE_CATALOG,
class,F,批发和零售业,51,批发业,513,纺织、服装及家庭用品批发,5131,纺织品、针织品及原料批发,14135,BASE_CATALOG,
class,F,批发和零售业,51,批发业,513,纺织、服装及家庭用品批发,5132,服装批发,14155,BASE_CATALOG,
class,F,批发和零售业,51,批发业,513,纺织、服装及家庭用品批发,5133,鞋帽批发,14170,BASE_CATALOG,
class,F,批发和零售业,51,批发业,513,纺织、服装及家庭用品批发,5134,化妆品及卫生用品批发,14176,BASE_CATALOG,
class,F,批发和零售业,51,批发业,513,纺织、服装及家庭用品批发,5135,厨具卫具及日用杂品批发,14190,BASE_CATALOG,
class,F,批发和零售业,51,批发业,513,纺织、服装及家庭用品批发,5136,灯具、装饰物品批发,14207,BASE_CATALOG,
class,F,批发和零售业,51,批发业,513,纺织、服装及家庭用品批发,5137,家用视听设备批发,14214,BASE_CATALOG,
class,F,批发和零售业,51,批发业,513,纺织、服装及家庭用品批发,5138,日用家电批发,14225,BASE_CATALOG,
class,F,批发和零售业,51,批发业,513,纺织、服装及家庭用品批发,5139,其他家庭用品批发,14238,BASE_CATALOG,
group,F,批发和零售业,51,批发业,514,文化、体育用品及器材批发,,,14253,BASE_CATALOG,
class,F,批发和零售业,51,批发业,514,文化、体育用品及器材批发,5141,文具用品批发,14255,BASE_CATALOG,
class,F,批发和零售业,51,批发业,514,文化、体育用品及器材批发,5142,体育用品及器材批发,14278,BASE_CATALOG,
class,F,批发和零售业,51,批发业,514,文化、体育用品及器材批发,5143,图书批发,14317,BASE_CATALOG,
class,F,批发和零售业,51,批发业,514,文化、体育用品及器材批发,5144,报刊批发,14322,BASE_CATALOG,
class,F,批发和零售业,51,批发业,514,文化、体育用品及器材批发,5145,音像制品、电子和数字出版物批发,14326,BASE_CATALOG,
class,F,批发和零售业,51,批发业,514,文化、体育用品及器材批发,5146,首饰、工艺品及收藏品批发,14341,BASE_CATALOG,
class,F,批发和零售业,51,批发业,514,文化、体育用品及器材批发,5147,乐器批发,14373,BASE_CATALOG,
class,F,批发和零售业,51,批发业,514,文化、体育用品及器材批发,5149,其他文化用品批发,14379,BASE_CATALOG,
group,F,批发和零售业,51,批发业,515,医药及医疗器材批发,,,14388,BASE_CATALOG,
class,F,批发和零售业,51,批发业,515,医药及医疗器材批发,5151,西药批发,14390,BASE_CATALOG,
class,F,批发和零售业,51,批发业,515,医药及医疗器材批发,5152,中药批发,14400,BASE_CATALOG,
class,F,批发和零售业,51,批发业,515,医药及医疗器材批发,5153,动物用药品批发,14408,BASE_CATALOG,
class,F,批发和零售业,51,批发业,515,医药及医疗器材批发,5154,医疗用品及器材批发,14414,BASE_CATALOG,
group,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,,,14427,BASE_CATALOG,
class,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5161,煤炭及制品批发,14429,BASE_CATALOG,
class,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5162,石油及制品批发,14433,BASE_CATALOG,
class,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5163,非金属矿及制品批发,14443,BASE_CATALOG,
class,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5164,金属及金属矿批发,14463,BASE_CATALOG,
class,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5165,建材批发,14471,BASE_CATALOG,
class,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5166,化肥批发,14485,BASE_CATALOG,
class,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5167,农药批发,14493,BASE_CATALOG,
class,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5168,农用薄膜批发,14498,BASE_CATALOG,
class,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5169,其他化工产品批发,14501,BASE_CATALOG,
group,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,,,14526,BASE_CATALOG,
class,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5171,农业机械批发,14528,BASE_CATALOG,
class,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5172,汽车及零配件批发,14537,BASE_CATALOG,
class,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5173,摩托车及零配件批发,14547,BASE_CATALOG,
class,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5174,五金产品批发,14551,BASE_CATALOG,
class,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5175,电气设备批发,14564,BASE_CATALOG,
class,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5176,计算机、软件及辅助设备批发,14573,BASE_CATALOG,
class,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5177,通讯设备批发,14583,BASE_CATALOG,
class,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5178,广播影视设备批发,14588,BASE_CATALOG,
class,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5179,其他机械设备及电子产品批发,14595,BASE_CATALOG,
group,F,批发和零售业,51,批发业,518,贸易经纪与代理,,,14621,BASE_CATALOG,
class,F,批发和零售业,51,批发业,518,贸易经纪与代理,5181,贸易代理,14623,BASE_CATALOG,
class,F,批发和零售业,51,批发业,518,贸易经纪与代理,5182,一般物品拍卖,14633,BASE_CATALOG,
class,F,批发和零售业,51,批发业,518,贸易经纪与代理,5183,艺术品、收藏品拍卖,14640,BASE_CATALOG,
class,F,批发和零售业,51,批发业,518,贸易经纪与代理,5184,艺术品代理,14645,BASE_CATALOG,
class,F,批发和零售业,51,批发业,518,贸易经纪与代理,5189,其他贸易经纪与代理,14652,BASE_CATALOG,
group,F,批发和零售业,51,批发业,519,其他批发业,,,14659,BASE_CATALOG,
class,F,批发和零售业,51,批发业,519,其他批发业,5191,再生物资回收与批发,14661,BASE_CATALOG,
class,F,批发和零售业,51,批发业,519,其他批发业,5192,宠物食品用品批发,14671,BASE_CATALOG,
class,F,批发和零售业,51,批发业,519,其他批发业,5193,互联网批发,14682,BASE_CATALOG,
class,F,批发和零售业,51,批发业,519,其他批发业,5199,其他未列明批发业,14706,BASE_CATALOG,
division,F,批发和零售业,52,零售业,,,,,14711,BASE_CATALOG,
group,F,批发和零售业,52,零售业,521,综合零售,,,14717,BASE_CATALOG,
class,F,批发和零售业,52,零售业,521,综合零售,5211,百货零售,14718,BASE_CATALOG,
